date,year,week_num,album,artist,meta_score,user_score,crit_num,user_num,label,genres
"January 22, 2016",2016,3,Third Law,Roly Porter,82,73,12,8,Tri Angle,"['Electronic', 'Avant-Garde', 'Experimental Electronic', 'Modern Composition']"
"June 17, 2016",2016,24,The Dreaming Room,Laura Mvula,82,85,12,27,RCA,['Pop/Rock']
"March 18, 2016",2016,11,Epic Jammers and Fortunate Little Ditties,Bonnie Prince Billy,82,0,9,0,Drag City,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Neo-Psychedelia', 'Space Rock']"
"January 22, 2016",2016,3,Adore Life,Savages,82,77,33,66,Matador,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock']"
"October 7, 2016",2016,40,Little Seeds,Shovels Rope,82,63,10,4,New West Records,['Pop/Rock']
"August 19, 2016",2016,33,Furnaces,Ed Harcourt,82,74,11,5,Polydor,"['Pop/Rock', 'Alternative/Indie Rock']"
"March 25, 2016",2016,12,A Cosmic Rhythm with Each Stroke,Vijay Iyer,82,75,7,4,ECM,['Jazz']
"August 19, 2016",2016,33,Real,Lydia Loveless,82,68,16,14,Bloodshot,['Pop/Rock']
"February 26, 2016",2016,8,Dig in Deep,Bonnie Raitt,82,65,17,13,Redwing Music,['Pop/Rock']
"October 21, 2016",2016,42,Front Row Seat to Earth,Weyes Blood,82,83,12,51,Mexican Summer,"['Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock']"
"March 18, 2016",2016,11,Up to Anything,The Goon Sax,82,85,8,4,Chapter Music,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Pop']"
"February 5, 2016",2016,5,Hold On!,The James Hunter Six,82,64,9,8,Daptone,"['R&B', 'Blues', 'Pop/Rock', 'Retro-Soul', 'Soul-Blues']"
"May 27, 2016",2016,21,The Dream Is Over,PUP,82,84,14,29,Side One Dummy,['Pop/Rock']
"September 2, 2016",2016,35,False Readings On,Eluvium,81,75,8,12,Temporary Residence,"['Electronic', 'Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock', 'Indie Electronic', 'Post-Rock', 'Experimental Ambient']"
"October 14, 2016",2016,41,The Midnight Sun,C Duncan,81,76,12,14,FatCat Records,"['Pop/Rock', 'Alternative/Indie Rock']"
"May 13, 2016",2016,19,Holy Ghost,Modern Baseball,81,77,17,23,Run for Cover Records,['Pop/Rock']
"July 8, 2016",2016,27,Blank Face LP,ScHoolboy Q,81,84,18,243,Interscope,['Rap']
"November 18, 2016",2016,46,The Weight of These Wings,Miranda Lambert,81,76,11,67,RCA Nashville,"['Country', 'Americana', 'Pop/Rock', 'Contemporary Country', 'Country-Folk', 'Country-Pop']"
"October 21, 2016",2016,42,Bonito Generation,Kero Kero Bonito,81,83,7,66,Double Denim Records,['Pop/Rock']
"March 25, 2016",2016,12,Eric Bachmann,Eric Bachmann,81,49,10,12,Merge,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Alternative Singer/Songwriter']"
"September 30, 2016",2016,39,RR7349,S U R V I V E,81,78,12,17,Relapse Records,"['Electronic', 'Ambient', 'Experimental Electro', 'Neo-Electro', 'Darkwave']"
"May 6, 2016",2016,18,Take Me to the Alley,Gregory Porter,81,59,8,13,Blue Note,['Jazz']
"October 28, 2016",2016,43,Strands,Steve Hauschildt,81,0,7,0,Kranky,"['Electronic', 'Pop/Rock']"
"August 26, 2016",2016,34,Motion Graphics,Motion Graphics,81,0,7,0,Domino,"['Electronic', 'Downtempo', 'Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock', 'Indie Electronic']"
"May 6, 2016",2016,18,999,Kaytranada,81,85,21,117,XL,"['Electronic', 'Pop/Rock']"
"March 25, 2016",2016,12,Potential,The Range,81,77,15,13,Domino,"['Electronic', 'Downtempo', 'Pop/Rock', 'Indie Electronic', 'Experimental Techno', 'IDM', ""Jungle/Drum'n'Bass""]"
"February 26, 2016",2016,8,Meet the Humans,Steve Mason,81,75,9,11,Domino,"['Pop/Rock', 'Alternative/Indie Rock']"
"August 5, 2016",2016,31,Guidance,Russian Circles,81,82,15,16,Sargent House,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Post-Rock', 'Heavy Metal', 'Post-Metal']"
"April 1, 2016",2016,13,Azel,Bombino,81,76,12,8,PTKF,"['Pop/Rock', 'Alternative/Indie Rock']"
"January 29, 2016",2016,4,Islah,Kevin Gates,81,82,10,58,Atlantic,"['Rap', 'Pop/Rock', 'Gangsta Rap', 'Southern Rap', 'Hardcore Rap']"
"October 7, 2016",2016,40,Heart like a Levee,Hiss Golden Messenger,81,78,12,10,Merge,"['Pop/Rock', 'Alternative Pop/Rock']"
"August 26, 2016",2016,34,Mangy Love,Cass McCombs,81,76,22,22,Epitaph,"['Pop/Rock', 'Alternative/Indie Rock']"
"June 3, 2016",2016,22,Modern Country,William Tyler,81,0,16,0,Merge,"['Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock', 'Indie Folk']"
"March 18, 2016",2016,11,Barbara Barbara We Face a Shining Future,Underworld,81,75,26,28,Astralwerks,"['Electronic', 'House', 'Trip-Hop', 'Techno', 'Trance', 'Pop/Rock', 'Club/Dance']"
"September 30, 2016",2016,39,Sorceress,Opeth,81,77,10,37,Nuclear Blast,['Heavy Metal']
"November 11, 2016",2016,45,The Unborn Capitalist From Limbo,Cory Hanson,81,0,7,0,Drag City,"['Folk', 'Neo-Psychedelia', 'Indie Folk']"
"October 7, 2016",2016,40,Dont Let the Kids Win,Julia Jacklin,81,79,12,12,Polyvinyl,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Alternative Singer/Songwriter', 'Alternative Country-Rock', 'Indie Folk']"
"September 16, 2016",2016,37,Unseen,The Handsome Family,81,71,9,7,Loose Music,"['Pop/Rock', 'Alternative/Indie Rock']"
"September 9, 2016",2016,36,GLA,Twin Atlantic,81,70,7,7,Red Bull Records,['Pop/Rock']
"August 19, 2016",2016,33,Eve,Thalia Zedek,81,0,10,0,Thrill Jockey,['Pop/Rock']
"August 5, 2016",2016,31,No Mans Sky Music for an Infinite Universe Original Video Game Soundtrack,65daysofstatic,81,85,7,58,Concord,"['Soundtracks', 'Stage & Screen', 'Video Game Music']"
"April 8, 2016",2016,14,Gore,Deftones,81,80,26,126,Reprise,"['Pop/Rock', 'Alternative Metal']"
"March 4, 2016",2016,9,Distance Inbetween,The Coral,81,75,18,15,Ignition Records,"['Pop/Rock', 'Alternative/Indie Rock']"
"June 17, 2016",2016,24,The Glowing Man,Swans,81,86,22,69,Young God,"['Pop/Rock', 'Alternative/Indie Rock']"
"March 18, 2016",2016,11,You Cant Go Back if Theres Nothing To Go Back To,Richmond Fontaine,81,75,9,8,Fluff & Gravy Records,"['Country', 'Pop/Rock']"
"August 12, 2016",2016,32,A Weird Exits,Thee Oh Sees,81,79,20,19,Castle Face,"['Pop/Rock', 'Alternative/Indie Rock', 'Garage Punk', 'Indie Rock', 'Neo-Psychedelia']"
"January 22, 2016",2016,3,New View,Eleanor Friedberger,81,77,27,20,Frenchkiss Records,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Alternative Singer/Songwriter']"
"April 1, 2016",2016,13,The Wilderness,Explosions in the Sky,80,81,26,41,Temporary Residence,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock', 'Post-Rock', 'Soundtracks', 'Stage & Screen', 'Instrumental Rock']"
"April 8, 2016",2016,14,Brilliant Sanity,Teleman,80,82,11,10,Moshi Moshi Records,"['Pop/Rock', 'Alternative/Indie Rock']"
"April 22, 2016",2016,16,Everybodys Heart Is Broken Now,Niki and the Dove,80,80,7,6,Universal,['Pop']
"October 21, 2016",2016,42,Retribution,Tanya Tagaq,80,74,9,7,Six Shooter Records,['International']
"September 16, 2016",2016,37,KoKoro,El Perro del Mar,80,68,10,4,ADA / The Control Group,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Electronic', 'Indie Pop']"
"May 13, 2016",2016,19,Fool,Jameszoo,80,76,8,7,Brainfeeder,"['Electronic', 'Rap', 'Jazz', 'Experimental Electronic', 'Left-Field Hip-Hop', 'Jazz-Rap']"
"November 11, 2016",2016,45,Wyatt at the Coyote Palace,Kristin Hersh,80,0,10,0,Overlook Omnibus,['Pop/Rock']
"March 4, 2016",2016,9,Heron Oblivion,Heron Oblivion,80,70,14,9,Sub Pop,"['Pop/Rock', 'Psychedelic']"
"May 6, 2016",2016,18,Bottomless Pit,Death Grips,80,86,11,194,Third Worlds,['Rap']
"February 5, 2016",2016,5,Big Black Coat,Junior Boys,80,78,16,22,City Slang,"['Electronic', 'Pop/Rock', 'Alternative/Indie Rock', 'Club/Dance', 'Indie Electronic']"
"April 1, 2016",2016,13,Changes,Charles Bradley,80,81,18,12,Daptone,['R&B']
"October 14, 2016",2016,41,Utopia Defeated,DD Dumbo,80,79,8,14,4AD,"['Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock']"
"October 14, 2016",2016,41,Cashmere,Swet Shop Boys,80,82,8,24,Customs,['Rap']
"March 4, 2016",2016,9,Ouroboros,Ray LaMontagne,80,78,10,24,RCA,"['Pop/Rock', 'Adult Alternative Pop/Rock', 'Alternative/Indie Rock', 'Contemporary Singer/Songwriter']"
"September 23, 2016",2016,38,A Loud Bash of Teenage Feelings,Beach Slang,80,71,19,14,Polyvinyl,"['Pop/Rock', 'Alternative/Indie Rock']"
"August 19, 2016",2016,33,The Childhood of a Leader OST,Scott Walker,80,0,12,0,4AD,"['Pop/Rock', 'Alternative/Indie Rock', 'Soundtracks', 'Stage & Screen']"
"August 26, 2016",2016,34,Stay Gold,Butch Walker,80,0,7,0,Dangerbird Records,['Pop/Rock']
"August 5, 2016",2016,31,The Discos of Imhotep,Hieroglyphic Being,80,0,14,0,Technicolour,"['Electronic', 'House', 'Techno', 'Club/Dance', 'Experimental Techno', 'Experimental Electronic', 'Acid House', 'Chicago House']"
"September 2, 2016",2016,35,The Suns Tirade,Isaiah Rashad,80,83,11,128,Top Dawg,['Rap']
"March 11, 2016",2016,10,3001 A Laced Odyssey,Flatbush Zombies,80,78,7,59,Glorious Dead Recordings,"['Rap', 'Pop/Rock']"
"March 11, 2016",2016,10,All My Demons Greeting Me as a Friend,Aurora,80,90,10,296,Glassnote Entertainment Group,"['Pop', 'Electronic', 'Pop/Rock', 'Alternative/Indie Rock', 'Indie Pop', 'Alternative Dance']"
"November 18, 2016",2016,46,Snake Pit,Harvey Mandel,80,0,7,0,Tompkins Square,"['Jazz', 'Blues', 'Pop/Rock', 'Blues-Rock', 'Modern Electric Blues', 'Roots Rock', 'Guitar Virtuoso', 'Electric Jazz']"
"September 16, 2016",2016,37,Fingers Crossed,Ian Hunter,80,70,7,4,Proper Records,['Pop/Rock']
"September 16, 2016",2016,37,Pretty Years,Cymbals Eat Guitars,80,76,14,14,Sinderlyn,"['Pop/Rock', 'Alternative/Indie Rock', 'Indie Rock']"
"February 26, 2016",2016,8,Going Down in History,Waco Brothers,80,0,12,0,Bloodshot,"['Alt-Country', 'Pop/Rock', 'Alternative Country-Rock']"
"January 22, 2016",2016,3,Night Thoughts,Suede,80,81,29,69,Rhino,['Pop/Rock']
"August 5, 2016",2016,31,Give a Glimpse of What Yer Not,Dinosaur Jr,80,81,32,22,Jagjaguwar,"['Pop/Rock', 'Alternative/Indie Rock']"
"June 3, 2016",2016,22,Fading Lines,Amber Arcades,80,83,13,13,Heavenly,"['Pop/Rock', 'Alternative/Indie Rock']"
"October 21, 2016",2016,42,Yes Lawd!,NxWorries,80,83,22,66,Stones Throw,"['R&B', 'Alternative Rap', 'Alternative R&B']"
"October 21, 2016",2016,42,Apricity,Syd Arthur,80,68,7,4,Harvest,"['Pop/Rock', 'Alternative/Indie Rock', 'Alternative Pop/Rock']"
"August 19, 2016",2016,33,At Swim,Lisa Hannigan,80,86,12,8,ATO,"['Pop/Rock', 'Alternative/Indie Rock']"
"March 4, 2016",2016,9,A Man Alive,Thao the Get Down Stay Down,80,79,13,16,Ribbon Music,"['Pop/Rock', 'Alternative/Indie Rock']"
"January 29, 2016",2016,4,Pillars of Ash,Black Tusk,80,73,7,6,Relapse Records,"['Pop/Rock', 'Heavy Metal']"
"August 19, 2016",2016,33,Golden Sings That Have Been Sung,Ryley Walker,80,70,16,5,Dead Oceans Records,"['Pop/Rock', 'Alternative/Indie Rock']"
"October 21, 2016",2016,42,Big Baby DRAM,DRAM,80,78,13,35,Atlantic,['Rap']
